-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
10,-6.484837278,9.8249975772,-0.0002985329,0.2474462137,10.1391790883,296.19064446,-0.0015116625,10.3337503686,-15.7739840456,109.1176589162,0.0136229093,7.9995604891,20.2895596967,262.1409808986,6.31269036163885E-05,11.3702028054,-6.2106261875,174.9068814456,0.0022709819,8.6609796368,7.8535077041,489.5532539377,-0.016960464,16.124338405,-25.0913700188,231.4732355012,0.003485785,12.0290081884,12.8760924091,207.331363654,-0.0019509981,10.0037709899,-20.2864945407,133.7869656269,0.0025653591,8.3685252225,5.6047505211,249.4134099292,-0.012793223,10.3099000865,6.4282027386,166.1994156618,0.0023571135,10.7282531895,-4.6323235846,176.7869272694,0.0037167182,7.6965882807,-1.4520247911,84.2915633151,0.0036122888,5.9077658179,-11.2332939199,6.1614682839,-10.737373782,14.5344267285,-10.5313506191,20.4615192247,-10.5521404399,21.8388016873,-10.4457924639,23.3765890214,-10.9734110826,20.9103010369,-11.5039498337,18.264574674,-11.7316222934,15.4160167006,-11.8899787255,15.0134736165,-11.3854217757,14.3603207658,-10.7259273792,13.9778353032,-10.5793674544,13.9640348926,-10.6443113904,13.4371611382,-10.5270689947,12.8616668801,-10.0931096618,12.0759833889,-9.9382336708,11.0522899466,-10.1168107203,10.1805186755,-11.4377642971,5.6882108924,-12.071159501,3.6921799217,-11.7654065311,3.8161381003,-11.561771463,4.1260148181,-11.3872668115,3.7802492752,-11.5566212051,3.4167292879,-13.2779391226,3.5285931012,-16.0662787901,8.5325165024,-16.132753424,9.463152497,0
11,-9.6951622518,9.6324753821,6.17456917612767E-05,0.2581005061,4.4223775972,401.262132268,0.001897305,15.4696925057,-15.1339832189,199.7557214924,0.0014339453,10.3707471297,13.8218455479,217.077004586,0.0018261285,11.0726819552,-10.2088389125,190.3033683883,0.0014749511,10.4122760106,8.9166536589,428.7033655854,0.0002568131,22.4672672733,-39.2789567182,210.7806811091,-0.0019512628,14.1164583352,-9.33080422,410.3443894258,-0.0035153168,20.247745133,-18.5152760875,147.4708931209,-0.0016846591,11.0347367027,1.7562307091,158.01914267,-0.0005227882,10.0658639371,-15.2973183818,109.5739811736,0.000162865,8.5544079234,-16.0120920207,157.0333635935,-0.0027987498,8.9128905801,-1.4830227493,70.8904510324,-0.0007257074,5.8933761248,-17.2189317448,14.8281253665,-16.3895584351,19.1383703815,-13.4012392817,27.6200121809,-13.5843752627,24.4496791299,-14.7516278353,22.7891492456,-15.2166695628,20.0385209673,-15.4704135882,16.9980280466,-15.649822378,13.8394169486,-16.0925113181,10.9672220413,-15.8732022738,10.301366371,-14.4111989276,12.8478631934,-13.8449243651,12.2571721988,-13.3546194697,11.8138642665,-13.9443125235,10.056927057,-14.8951615493,6.9364149205,-14.6069306396,6.9708596311,-15.0126632043,4.8093318684,-14.6482706877,4.4732466123,-14.8281246327,4.29077944,-15.1399155774,3.8013359892,-14.6876560188,5.1658987924,-14.4911934035,6.0438871724,-14.8311910509,5.1151375576,-16.3913555721,4.8474828608,-19.020485634,9.3707302811,-19.0549959975,10.0592576425,0
12,-5.5659633607,11.6710073581,0.0003011473,0.2237245609,8.4498962955,218.8214097251,0.0014476873,10.8584544978,-11.5320488503,130.1585534732,-0.0008912959,7.1108029616,20.9278998075,259.4481761821,0.0015250427,12.9526467644,-17.9628947025,193.539557738,-0.0006798637,10.7472864289,11.3543045529,381.1610217656,0.0017742129,16.3949861179,-26.5545042211,216.8865659807,0.0003150347,12.1148448039,7.0136507452,321.7307128681,0.0019916892,15.4207498178,-16.1950541959,192.1849032327,-0.00031397,12.0252233788,-5.9833885706,371.942641406,0.000027609,18.3667485499,1.4732452839,130.8143903582,0.0013456612,10.7962158827,1.3089947974,122.4135367509,0.0006496886,9.2218048877,-10.2557280772,171.1322272376,0.0009433781,9.4323687957,-11.0913269363,8.5957958011,-9.6188766991,17.4031042044,-9.371460278,20.1604598686,-9.2255663327,21.7203015299,-9.4801219218,22.2662365234,-9.8997567128,21.1455907957,-10.3988449355,16.9309804796,-10.6636100998,14.3827418749,-10.8844798321,14.1670989398,-10.3609648149,13.330539205,-10.201467543,13.4339880303,-10.3466352449,13.2831214214,-10.3159329078,12.8028270566,-10.3161199265,11.3683389213,-9.322525346,13.0048365469,-9.3170381955,12.4197931671,-10.1761603576,10.4978187796,-10.5156075699,9.2978061661,-10.2237070473,8.9658628802,-9.4248047641,10.4824815331,-9.6209773168,9.5370321067,-10.3824351224,7.791090561,-10.3366348151,7.7912670911,-12.1299124434,7.5172088246,-15.0677727678,11.7584032432,-15.0895929247,12.3382838992,0
13,-6.6784410906,9.9806368239,0.000494589,0.2616512312,10.2730806608,286.8348283453,0.0016063681,12.4130920983,-16.5177036772,146.0204162996,0.0029618809,10.1097269265,20.4522006896,241.5657845574,0.0020973797,11.668575475,-13.6910441612,204.9492169709,0.002212503,12.4358443225,3.454482701,722.634614052,0.0005038521,29.3494043127,-15.5240608283,180.5600657711,0.0008532276,12.0248342656,6.498023536,346.1491558866,-0.0006292193,16.3228749695,-17.7819058671,176.5141046957,0.000411217,11.4029699405,6.0598056903,212.6416634668,0.0016400841,13.0664309913,-0.9126639762,145.9174160914,0.0007609544,10.452982015,-0.6547061538,117.8131111253,0.0015244261,7.7869327256,0.0205427175,119.4400879605,0.0009268613,8.0112560831,-11.9382524817,7.3515144481,-11.0230740482,15.4829866448,-11.0299634229,18.2802036517,-10.7261406048,20.6778687126,-10.6047798346,23.0420805155,-11.0259605694,22.2285764285,-11.4714170472,19.0063075663,-11.575352933,15.9415613203,-11.7290778728,15.3590370319,-11.4288852348,14.99252769,-11.1866809967,13.8465552915,-11.258170872,12.7847036354,-11.1352431817,11.6990411238,-11.1829607598,10.6706286811,-10.5406017128,11.8855489534,-10.3735853882,11.0275787332,-10.421184433,10.8613929931,-10.8604458433,8.659521136,-11.1980585973,6.6939530417,-11.8917890362,5.0425343258,-12.065160167,4.3661081673,-12.151947572,3.7941987072,-12.254930435,3.54272248,-13.7230189279,3.9670918666,-16.2500398645,9.3298320307,-16.3023031621,10.0854116443,0
14,-11.5344624483,5.2047522167,3.22055592529929E-06,0.1855375557,0.3634521653,296.0316138047,0.0014096902,13.2724914562,-14.5757205519,128.5109334019,0.0027141772,8.809489328,17.6576755236,233.4331414666,6.40957923798958E-05,12.8819675649,-23.787014576,131.0868547704,0.0026849149,9.6155274301,10.1350291442,508.5725617054,2.0384871694562E-05,25.0657679962,-28.715629004,199.1758089888,0.0015569912,14.3432885885,14.9727772047,226.2138353583,0.0002581531,15.0452131986,-16.3108401202,168.9923063148,0.0034450684,12.8870242258,7.7611188378,177.1947855345,0.0003275536,11.2992886974,-4.5933286596,101.0343032886,0.0007598107,8.5790668677,-4.3058397948,159.4847750572,0.0009352131,9.839372408,-0.7410148893,77.1665054326,-0.0001530708,5.8651745092,-17.9782666334,6.2160803842,-17.7265823391,11.4734701662,-16.453424445,18.8418121773,-16.6066267869,17.0463524119,-16.2853627675,16.7887748871,-16.2370060626,16.6256264743,-16.4303480759,15.0262839764,-16.5442106647,12.3102225761,-16.9978421691,9.0397775795,-16.9667138234,7.8018699204,-16.6415717936,7.3218658335,-16.4454547108,6.8705205496,-15.983290339,6.4514989725,-15.9945325188,5.6296186595,-15.7945331585,4.9952835395,-15.3834191495,5.48134348,-15.2783034026,4.5491339538,-15.8637924914,2.7393563384,-15.5727241935,3.3749388858,-15.5374610396,3.3633991092,-15.3746233612,3.2830948942,-15.0998840187,3.1844697837,-15.1952290106,3.0203179851,-17.1301036459,2.7174214271,-20.7160065529,5.3693153025,-20.8893908126,5.8817179252,0
15,-10.7945422032,6.8030358789,0.0001895638,0.2540981679,1.9438415144,320.7530474444,0.0013591338,14.262471018,-16.4591728626,131.8181744016,-0.0008367476,9.5391623932,17.9331480382,170.8361466262,-0.001173638,10.0143882137,-14.7790043287,153.5375152039,0.0016069153,9.9260714929,10.4345166811,314.6863541686,-0.0020311885,18.6931232014,-44.3686785035,200.6915792811,-0.003888638,15.4571875819,-6.0887943874,310.3692663025,-0.0027636887,18.6334456618,-14.5455910879,222.6084260915,0.0008505575,14.8136086268,0.323040516,147.3761198835,-7.61935449030564E-05,10.5614679043,-14.104340295,95.6218902652,-0.0024678788,7.8767928659,-9.3304820166,88.3528106177,-0.0004853957,6.3938140565,-2.5834851095,83.7680637697,0.0011697222,6.1465136416,-18.4184426236,10.1604925882,-17.0337021878,16.3483515042,-14.715844799,18.4213442302,-14.7995520779,15.6457608809,-15.5316511565,18.4803513408,-15.8672526166,17.1849940683,-16.2845158296,14.507545682,-16.7442059898,11.2280915585,-17.2412333335,8.5733991644,-16.7600040117,7.5656209177,-15.2819203292,9.8037560684,-15.1348971103,9.4484291817,-14.2458582899,9.8192107308,-14.2431848187,8.8197925914,-15.1710710178,6.0968190023,-15.3033714839,5.9346848553,-15.8135955508,3.6906327025,-15.1950023344,4.1410436177,-15.032517554,4.1816895071,-15.1920998529,3.2372963582,-14.8945703513,4.2373254002,-14.7605577566,5.1263419238,-15.2683248454,4.4871904222,-17.078892059,3.6616489151,-20.0713141513,6.9181853526,-20.1700926072,7.4228786362,0
16,-6.4795367029,12.6204031625,-1.7529812510633E-05,0.2783680165,5.6035599399,219.5711440684,-0.000783235,12.2442637431,-11.2188968661,115.8122872494,-0.0008782527,9.1967070186,27.102109834,181.3051290249,-0.0029605468,11.4318522338,-20.046583508,237.2404088995,0.0003010365,14.3180398842,12.0044309192,491.6530590428,-0.0034069909,23.885292031,-19.6344930052,183.1470149555,-0.0008309964,12.9624861161,5.6111586582,465.4932796243,-0.001001547,21.2715875562,-7.4304146375,160.3527935447,0.001049059,12.5521192772,5.440456542,322.4357819787,-0.0003471402,14.0594043899,0.9145306123,122.6839941749,-0.000554175,10.6156444502,3.1766618966,106.5456020529,-0.0017501462,8.9676094274,-5.4443843061,164.0233286615,-0.0007886473,9.8645139285,-11.3917078161,7.5008491643,-10.5332681247,17.5282389064,-10.9494482593,21.1159553169,-10.966450089,23.9947065237,-10.613802266,24.0889563462,-10.7952492819,22.5749209754,-11.6071815966,19.52553538,-11.8514096903,17.0545155938,-12.1128303649,15.848422981,-11.9237944163,15.6375124431,-11.6046462428,14.6616040072,-11.3275095754,13.9060268786,-11.1399683884,13.3567967392,-11.3591231376,12.3037238016,-10.6092227334,14.7973634478,-10.1637747504,14.7982990206,-10.7207568923,11.2425773979,-10.4176420816,12.3450414322,-10.0759062221,12.4855411557,-9.9628787323,12.1903907299,-10.3565979313,9.9129431075,-11.0988218256,6.9668735796,-11.4310576379,6.1389940611,-12.8525223972,6.3726828074,-15.8435833133,11.7889623573,-15.9149449951,12.7031141313,0
17,-8.5038601392,5.9296736152,0.0001253998,0.2611219658,8.1142151273,215.2640504201,0.0004747941,11.264925703,-12.9068857334,152.7209467143,0.0019482009,11.103436278,25.6067267066,205.4048329521,0.000015804,11.5224265619,-11.6011255328,179.4081626374,0.0019653798,11.280558139,11.2140619563,467.8474324498,-0.0022344237,22.9961853406,-19.1259837096,161.1569482807,0.0012272831,11.6484888585,10.9057170898,253.0748434679,0.0013799797,14.995866519,-22.5664774882,222.390542037,0.0022397188,13.6290202178,5.5666540823,192.8006795573,-0.0008847145,12.8189326131,-1.9339526587,144.6521816805,-0.0010086422,10.2577865511,-2.2942260655,115.3729237949,-0.0014121437,8.1003074249,0.5624819083,106.9750616452,-0.0006188674,7.4833624995,-13.2374215396,3.8603936494,-12.3093685496,10.5843724378,-12.4578628913,12.9913857796,-12.4038053268,13.9264335745,-12.8091066414,14.5246138474,-13.3526906508,13.9022823655,-13.7779379686,11.760375903,-13.8333416783,10.2084415398,-13.9153676017,9.9059042497,-13.4918330045,9.4228642834,-13.0723809493,9.0447320336,-13.1737706219,8.4680138892,-13.1886965272,7.142009863,-12.9475613644,7.0092909128,-12.2528788957,8.4071339181,-12.2015620444,7.5092072569,-12.1682674346,7.6117115638,-12.6019393705,6.311006638,-12.7975944771,4.9942652537,-13.3840741376,3.9402981358,-13.4343297302,3.8321655659,-13.0353650551,3.2704278269,-13.0210966467,2.9621003827,-15.153662145,2.6729859997,-18.1214488238,6.12394404,-18.1183751833,6.5709824984,0
18,-11.1322046924,7.0254162706,0.0001702676,0.2580152644,3.4580564977,254.8852366534,0.003213775,11.5475864822,-14.5902139375,134.0299912477,0.0039141964,10.2708086276,17.4247698928,309.9389206271,-0.0005880601,15.8736248968,-25.4184118215,160.2220799025,0.0049914758,11.627213881,9.6712010714,484.3143689662,-0.002950072,27.0353819075,-20.7561743259,173.3139703182,0.0025765955,12.8856718382,7.7516692844,382.0031441224,-0.0005444975,18.9395760373,-15.1031487956,146.8318849291,0.0034630621,12.8095789515,1.7605434798,222.7277345383,-0.0025192548,13.2790144074,-7.0154488093,115.2271371062,0.0023491679,9.3133015667,-4.6199259693,165.3508001769,0.0011876471,10.223168579,-1.4497204183,87.7948473677,-6.28403701806818E-05,7.0865031254,-17.2776595508,6.0159998799,-17.3316350407,9.819202811,-15.5671918563,19.3800038715,-15.552337524,19.3289773113,-15.9015214897,18.7982423582,-15.9679804644,17.5859605996,-15.7615679025,17.8705823785,-15.8594462316,15.5288380127,-16.1859884801,12.7699968512,-16.164525269,11.239617985,-16.1464309378,10.2192030505,-16.0935727965,9.1318908502,-15.8267136317,7.4682790262,-15.8687479285,5.5652449526,-15.7000677301,4.8476671754,-15.261818458,5.2245539969,-14.9840062316,5.3205954916,-15.4039878838,3.6615014491,-15.0222072542,4.1742924545,-15.1285356287,3.3995360341,-15.1713951734,2.5699646188,-15.4622598972,1.954511469,-15.7082552013,1.7623283916,-17.3336226324,1.7605928584,-20.4010535087,6.2451860377,-20.4833163145,7.106212496,0
19,-10.2875268649,9.8269274042,8.28153989894433E-05,0.2834282173,4.4306243289,286.2393806235,0.001913169,10.0844853387,-15.1015436941,143.8180107169,0.0032862824,9.564697569,18.5085457708,314.0061586184,-0.00003728,14.2278575607,-24.802203023,188.806312145,0.0013485792,12.8565532827,9.1176767753,478.8329755084,-0.0008536007,21.5045646334,-23.5929940681,175.616475782,0.0007895383,12.7432375676,6.1609049923,411.3972534892,-0.0002372305,18.3225635384,-10.5901960338,166.8683347161,-0.0012638014,11.1977248135,-2.0248714678,300.9371882498,-0.0014739769,13.7093956794,-4.1047105583,125.5345244315,0.0004411357,9.0620032374,-3.7053175577,144.8673940256,-0.0005954169,8.7184432676,-4.9807073896,106.6939379146,-0.0004030963,6.0202253862,-16.5273829045,8.1998955295,-16.3041551173,12.7703179361,-14.5588236953,24.8321452043,-14.8532522214,20.9797082521,-14.8854833296,23.2129878189,-14.9365846447,23.8453816117,-14.9322334885,22.1603314535,-15.1497354885,18.9646641612,-15.5242501601,16.4575156209,-15.4724812908,14.9166435695,-15.3380210316,13.579494382,-15.1956463158,12.2867349378,-14.9445754321,10.7175494045,-14.9598517537,9.0720974365,-14.6116102036,8.5103354006,-14.2757143064,8.3638004427,-14.6133048196,6.2036609211,-14.7328465379,5.1835231852,-14.3202293416,6.3797729382,-14.1279074656,6.3087744743,-14.2206396006,5.7147757649,-14.7911083772,3.8548903725,-15.2697593995,3.2358272352,-16.8955869976,3.2605072335,-19.6687261452,8.9061566685,-19.7470064289,9.7654846266,0
20,-9.7718562334,9.9222235968,8.10997019080705E-05,0.2763612667,4.6587085105,381.9399929114,0.0007618299,14.9848079735,-16.0721135781,200.9335350548,0.0004135473,10.8073940107,13.6965658536,239.4637498206,-0.0003300178,11.8411324913,-8.1902654321,205.1229444752,0.0020317975,10.1704393069,8.8669649907,403.4673433787,-0.0009261313,22.7734308973,-39.7316571971,199.9915580222,-0.0021156607,14.578870771,-9.4758994401,366.484375859,-0.0023360704,16.9706842572,-18.2535235563,157.2729522263,-0.0020804156,11.4992364825,0.767105703,160.7119086944,-0.00120733,10.7542709446,-15.8709893872,122.3057253409,-0.0017785195,8.8749097672,-15.0674819093,149.6899826418,-0.0030817443,9.5413053004,-1.7601038989,71.7239007527,-0.0012296667,5.2506056032,-17.2811083047,14.1813811438,-16.4179661571,17.7708200736,-13.4627672765,26.1206531826,-13.6281436159,23.2663923242,-14.8476938572,21.7794638684,-15.3611773231,19.5753653126,-15.594497986,17.1845962803,-15.7365414915,14.161723555,-16.1785275982,11.1284586725,-15.8278166295,11.3326841328,-14.4124726743,13.728231637,-13.8194615698,13.0989124303,-13.2542598201,12.4925700863,-13.8277483677,10.5022156076,-14.7748656847,7.2269038992,-14.6286555767,6.6909482252,-15.1139947771,4.3918535005,-14.7561794874,4.294671684,-14.9852415742,3.9891715544,-15.2168468099,3.6395605883,-14.8557250068,4.7124575604,-14.6883612648,5.3338728368,-14.9555966178,4.6368084903,-16.4804723739,4.7024887739,-19.1032831458,9.2667001156,-19.1212588457,10.0913068057,0
21,-5.7652655421,12.7016108864,0.0007304351,0.2381685165,9.0170590653,220.847653669,0.0022836605,9.2697387608,-12.5432340941,129.1361315173,0.0028077353,7.9866007466,19.7209126061,281.3497407605,0.0024389173,13.8550416587,-16.3114526457,194.1663191569,0.0027235859,10.3905473568,10.7221759011,387.5941338585,0.0018248405,17.9443005379,-28.0420834769,196.2917092639,0.0044120472,11.7560734207,8.3928090576,317.2731084427,0.0025349599,15.5238537517,-14.1631799297,159.9872162487,0.001517158,10.4397654551,-5.4713678083,342.3436626727,0.0015215082,15.9131094011,0.0661285673,119.5029691523,0.0025981272,9.4764669214,1.3463163127,102.608677449,0.0034412781,8.439078429,-7.8024739881,145.2065142671,-0.0005189201,8.443831226,-11.2422442353,11.0982959759,-9.8949670094,20.2423280485,-9.6356855422,22.7522697154,-9.470404699,24.0572067751,-9.6373361512,24.5992385408,-10.0752969328,23.4110527741,-10.5041053874,19.2184805187,-10.7642506398,16.3000425472,-11.0027364093,15.8799430034,-10.5561128948,15.209380163,-10.4025276003,15.1403732047,-10.4710477099,14.6193428524,-10.2707130623,14.3542919867,-10.1558142014,13.3099676219,-9.4708324975,13.4760339841,-9.5973822593,12.7359659579,-10.4324943035,10.9005822596,-10.8529648623,9.4553944312,-10.5466642684,9.0742839897,-9.8051453125,10.2727470898,-10.0599197146,9.3043517339,-10.580860516,7.7728534822,-10.574134823,7.7453622265,-12.4380194502,7.4577451223,-15.3008115956,12.7189402024,-15.3112463664,13.4931474055,0
22,-11.3982019461,6.0797198246,-0.000016801,0.211914003,0.8109385046,288.8932505233,0.0011035533,10.207454626,-14.9278438054,137.8654502177,0.0021660045,8.8062804496,19.2746544986,286.1938399714,0.000323606,12.4040493352,-22.8761920221,134.4045618583,0.0037468305,9.3561702444,10.3448537864,460.2014187904,-0.0004387771,22.1956567879,-26.8465806757,187.3690406503,0.0041450555,13.8066769186,10.4207982607,285.803663388,0.0016258219,14.8122896491,-14.9861489144,188.8579992311,0.001488326,14.5800477288,2.2397362662,233.1504990319,-0.0011784648,13.8143385592,-8.7505646621,119.1384679042,0.0026536343,9.9813782159,-1.5892364098,108.9769175296,9.30216405534683E-05,8.0009614502,-2.3806287276,112.5859510093,-0.0010293452,6.3219444218,-17.9813115926,5.6122581975,-17.4221745368,11.2102761283,-16.0932678493,17.4889832693,-16.2727644289,16.3406684518,-16.2735543208,18.1783504695,-16.3522859965,16.6117704869,-16.5111148794,15.2567768008,-16.5836127692,12.7324809176,-16.8071737614,10.1394152996,-16.7377291149,9.5593144403,-16.6391672515,8.9216243992,-16.4046613895,7.976684643,-15.8265064277,7.058830926,-15.8357789634,5.760194617,-15.5249362885,5.3916657062,-15.281965049,5.4185249648,-15.520244213,3.9962261151,-15.5685937652,3.2691171245,-15.2049105982,4.1409350376,-15.2283054095,3.8346926294,-15.2666568601,3.8882261417,-15.3974861913,3.2116831373,-15.4527240404,2.8238710248,-17.1659035998,2.7245369392,-20.6287727774,6.05405613,-20.7596315672,6.6157367242,0
23,-6.8091838879,10.2021241421,0.0004724465,0.2878618563,10.0496509864,277.994967309,0.0004693885,12.4218753456,-15.6458618592,145.7354356522,0.0010805174,10.375434929,21.1167764786,257.2399173168,0.0027478816,12.0229450846,-12.3346053241,190.9462223545,0.0002103746,12.0407743255,6.2884964287,770.5465369193,0.0017217221,31.9383747422,-16.4803741157,188.8757212667,0.0007526633,11.6641744891,7.9405183807,356.9893398872,0.0024146874,16.589885278,-16.0603752874,163.4393676312,-0.0002814689,10.5271840267,7.9134245319,197.3260039355,0.0011965407,12.4258368248,-2.0746251322,133.6306525279,0.0012905493,9.1984437637,-0.5489082002,118.8877292764,-0.0002911548,8.3948142824,1.2939421414,99.2629870643,0.0011319473,7.7984834871,-11.7476444003,6.1393372275,-11.0005667506,14.2080023459,-11.1732399233,17.8325868684,-10.9081958494,20.514011657,-10.8517772594,23.0915447446,-11.2650189609,23.1512224401,-11.6372855045,19.7948744575,-11.7790473656,16.5867091224,-11.952719489,16.115708131,-11.6199249368,15.7886551588,-11.3703521772,14.0628184236,-11.3511174919,12.528363521,-11.1493117659,12.087775943,-11.1439067942,11.0787277361,-10.8002530847,11.1198854849,-10.6578023498,10.5946918145,-10.6137874761,10.9314534256,-11.0355551062,8.1800614575,-11.324739665,6.3172701222,-11.9668289708,4.8099664568,-12.1151853465,4.0918093423,-12.149788108,3.5019004903,-12.1728608141,3.3180680631,-13.7184054134,3.6627356788,-16.4061653979,9.3421052749,-16.4460952185,10.1734177958,0
24,-8.231150629,9.8301629431,0.0005585507,0.1838170794,1.9822815273,282.4011457286,0.0014221139,9.2133734925,-14.9595630172,119.9900762457,0.0017742842,7.3735871447,22.3196208218,264.2332868563,0.0015924089,10.4328031616,-13.2540418169,146.777612878,0.001566032,9.545706678,17.8075049618,441.6039111988,0.0011063604,14.4467113542,-22.096433174,160.4216534122,0.0040079363,10.7507783738,21.1036257263,174.9361083585,0.0022376447,9.5355677206,-11.5283978552,142.2491869803,0.0014283872,9.2375464654,14.2532709724,146.5856528283,0.0014692383,8.549702427,0.5063290972,88.455911576,0.0028752132,7.0239080805,-0.0068532069,133.0146735755,0.0031071167,7.1598824361,3.3842718815,72.15629139,0.0018625873,6.1869117148,-12.7647854117,8.4039844362,-13.3572744491,16.2922782146,-13.5717145492,20.1878171602,-13.5692261782,21.2080439534,-13.2835115458,23.0905371529,-13.4256729314,22.2840299814,-13.4096676233,20.0553783428,-13.5133951514,17.520358659,-13.7829006608,16.4408573068,-13.467314272,14.5932516922,-13.0229345637,14.28812842,-12.7326233023,13.6260820044,-12.352410771,13.7090080581,-12.2659066872,12.8889990591,-12.1975888604,11.0644702278,-11.8490994634,10.928980101,-11.9601780478,9.2709952813,-12.3865941286,6.2088468758,-12.3700720379,5.4511071671,-12.5739774254,4.4248791448,-12.2202030578,4.2949406452,-11.9224917805,3.8116673929,-12.0733577272,3.4620406878,-13.9017686443,3.6681996456,-17.5307450372,8.1681859688,-17.7050868623,9.0172264048,0
25,-11.6279228581,5.3823552617,4.52318640035093E-05,0.2175552527,0.1702234056,288.9922525382,0.0014127892,13.2533171848,-15.7754150282,118.3076461547,0.0048221303,8.808283255,16.2646101542,275.9873540992,0.0006288375,13.3868374801,-23.7154835093,126.2783802542,0.0034202779,9.0490051636,8.55352468,508.1344393603,-0.0011132393,25.9177065888,-30.6879751998,184.957859761,0.0032869144,13.2377993552,15.5804550441,217.0945270615,-0.0019525288,14.0723409235,-16.4620881423,159.6003256051,0.002779471,12.3328612522,7.500792519,175.9393661051,0.0009124353,11.5540426633,-3.2686438466,99.6157825723,0.003064987,8.5892223655,-2.9303771696,143.605112153,0.0022740867,8.778785763,-1.37850088,82.8285404909,-0.0008405669,5.8152519525,-18.3082727346,5.5043948828,-18.0104787111,9.7252986027,-16.7432683794,17.5619694731,-16.7164735672,16.5202007703,-16.3124282452,16.5408932504,-16.2138825261,16.7292054185,-16.4464633153,15.6549068389,-16.628323835,12.8765911307,-17.1000069159,9.6031807976,-16.9922329985,8.5129295123,-16.6368872887,7.9525524174,-16.4755419597,7.0097442892,-16.0254201723,6.4314257114,-15.950703454,5.8017657579,-15.6914561331,5.3481723071,-15.3487363791,5.3966955363,-15.4401788542,4.1662345926,-16.0288132871,2.3175743711,-15.7839579373,2.8603599311,-15.6646690642,3.0710293396,-15.5199404867,3.1846517928,-15.1958447538,3.1063137337,-15.2826604873,2.8447042343,-17.183880343,2.5868300318,-20.8100709139,5.5247153618,-20.9810689692,6.0542932029,0
26,-10.6871018084,7.601656272,1.90725154035976E-06,0.2615885585,2.7660083467,318.3219612288,0.0016836211,13.3019123368,-16.5313643535,128.7822203088,0.0001778786,9.3806711548,18.715565194,183.3656768628,0.0007494669,10.3295854269,-14.2505890923,153.1819486499,0.0007112844,9.9594814975,10.2211215966,340.3325625712,-0.0023283341,19.8763914997,-42.9951648316,190.3854322169,-0.005499448,14.9953030654,-8.2541605281,301.5318140982,-0.0036940652,17.1609021158,-14.6282240768,247.4474945862,0.0002043038,15.9052628964,1.0562322843,138.0241509784,-0.0001119112,10.1963313109,-14.8249300432,96.7195453412,-0.0039448554,8.1856592708,-9.43722511,85.5257483404,-0.0023710382,6.6694554626,-3.0381237112,72.5714737662,-0.0009677936,5.5047014138,-18.2159658754,10.9353783345,-16.7229380174,17.1775778927,-14.4887089689,18.2224082288,-14.5682982946,16.2845816894,-15.3620777699,19.6148299045,-15.7119868233,18.5814568146,-16.1927132401,15.8092544146,-16.6364867476,12.7440300484,-17.1239201749,9.758029956,-16.6339361949,8.5241369524,-15.1207526796,10.6873083877,-14.9275530813,10.2288305815,-14.0987772334,10.1703627383,-14.1966518974,9.2925858049,-15.0835673416,6.6989271267,-15.2301606015,6.1312243136,-15.6638378534,4.0484316787,-14.981449883,4.9719724749,-14.857851499,4.9896769352,-15.1040513299,3.6838139096,-14.9046538401,4.0716185734,-14.851292572,4.7314214832,-15.3349263005,4.1402766039,-17.0482304425,3.4676441698,-20.0198368678,7.4329568369,-20.1004918228,7.8455170911,0
27,-6.9147561857,13.899255295,0.0005245771,0.2761526903,4.8528162814,242.4109823758,0.0011191684,10.9061469212,-12.9145542698,114.7611627199,0.002276089,9.0055578569,25.474645798,196.147937262,0.0041735771,10.6934063734,-20.2427953632,208.4517042668,0.0017543956,13.0245317122,11.7107451152,505.4537088012,0.0041231598,24.4294245866,-20.6379450062,164.3264907296,0.0026369989,12.2602558052,6.9872730241,473.3470241136,0.0024400792,21.813919465,-6.8729718555,141.1141379289,-0.0004240233,10.5393120987,4.9419248925,328.2660971756,0.0035452258,12.9105683487,0.1788942482,123.6745105699,0.0024227983,10.384169083,4.1255760918,96.3857560434,0.0011571368,8.6403155999,-4.7187601515,169.1934616363,0.0010850388,9.3533125195,-12.0663928084,9.7193257034,-11.2813948815,21.3765651747,-11.6054989285,24.191242881,-11.5592792865,26.6772426197,-11.1445658905,26.8263572474,-11.2445207107,25.7175740762,-12.0160465891,22.2403181659,-12.1916793148,19.2102223324,-12.4194390846,17.9682931388,-12.2580035943,17.7277209932,-11.9686833635,16.7042919872,-11.7158912384,15.3388875266,-11.4302697782,14.3686332921,-11.560426085,13.8328786435,-10.880585134,16.2521902069,-10.5826734125,15.3990105425,-11.1273231294,11.6092643919,-10.8731554296,12.1997779866,-10.5457539651,12.3729588408,-10.3496054817,12.388377576,-10.7963746443,9.918357951,-11.4719908467,7.0927558307,-11.7829243753,6.3963398979,-13.2158918498,6.6311532474,-16.255909967,12.7811444574,-16.3450329337,13.8096462441,0
